DATE,AGE_GROUP,RACE_ETHNICITY,CITY_COUNT_FULLY_CUMULATIVE,BX_COUNT_FULLY_CUMULATIVE,BK_COUNT_FULLY_CUMULATIVE,MH_COUNT_FULLY_CUMULATIVE,QS_COUNT_FULLY_CUMULATIVE,SI_COUNT_FULLY_CUMULATIVE,CITY_PERC_FULLY,BK_PERC_FULLY,BX_PERC_FULLY,MH_PERC_FULLY,QS_PERC_FULLY,SI_PERC_FULLY
2022-08-25,'13-17,Asian/NHPI,65014,3218,18663,6460,33512,3161,118.61,119.79,95.29,135.21,119.79,101.94
2022-08-25,'13-17,Black,67245,17146,27355,6503,13993,2248,64.6,63.59,66.41,68.61,61.95,70.38
2022-08-25,'13-17,Hispanic/Latino,127668,43170,24630,17016,37755,5097,81.84,78.1,76.38,78.4,96.63,71.15
2022-08-25,'13-17,White,57759,3669,16824,16987,12442,7837,54.19,36.04,72.67,95.17,58.17,50.2
2022-08-25,'18-44,Asian/NHPI,539454,21934,143813,107262,246818,19627,105.11,107.84,94.25,99.02,107.65,103.28
2022-08-25,'18-44,Black,436830,98493,182733,53886,89742,11976,63.65,64.05,62.98,66.66,61.25,69.28
2022-08-25,'18-44,Hispanic/Latino,830875,234690,169565,149618,248890,28112,84.59,84.41,73.44,85.78,98.89,78.88
2022-08-25,'18-44,White,749196,28152,262982,265371,132475,60216,69.62,66.68,69.97,73.51,69.18,67.66
2022-08-25,'45-64,Asian/NHPI,340060,14262,84605,45140,181203,14850,103.6,103.71,94.76,101.42,105.06,101.63
2022-08-25,'45-64,Black,354440,82247,143276,40807,79199,8911,72.97,72.29,76.27,75.16,69.48,78.14
2022-08-25,'45-64,Hispanic/Latino,492767,153312,88690,87996,146047,16722,88.4,83.77,85.87,90.39,93.68,84.54
2022-08-25,'45-64,White,454049,24256,128526,139576,101655,60036,72.63,68.76,77.72,78.25,69.86,72.25
2022-08-25,'65+,Asian/NHPI,170377,6552,42341,26298,87671,7515,96.71,104.52,86.14,88.03,96.53,102.01
2022-08-25,'65+,Black,195614,40120,82335,23896,45462,3801,69.66,67.95,71.77,71.5,69.49,77.59
2022-08-25,'65+,Hispanic/Latino,219235,68185,38396,50502,56102,6050,77.1,70.4,78.04,78.16,79.11,87.44
2022-08-25,'65+,White,373128,23552,92896,116326,94802,45552,71.02,62.71,65.2,79.7,69.87,76.57
2022-08-24,Boroughwide,Boroughwide,6624437,1075475,1864673,1376043,1948512,359734,79.46,72.84,75.83,84.49,86.45,75.55
2022-08-24,All ages,Asian/NHPI,1211523,50422,318472,198103,594764,49762,98.21,99.55,86.97,96.75,99.16,97.24
2022-08-24,All ages,Black,1114136,254836,458963,131735,239995,28607,61.02,60.34,61.45,65.27,59.4,64.02
2022-08-24,All ages,Hispanic/Latino,1791177,539006,344975,321319,525898,59979,73.91,71.32,67.41,77.1,82.83,67.67
2022-08-24,All ages,White,1709278,83138,526338,567870,353755,178177,63.73,55.92,65.06,73.84,63.16,62.81
2022-08-24,'0-4,Asian/NHPI,1821,21,640,612,512,36,2.71,3.11,0.61,7.56,1.58,1.4
2022-08-24,'0-4,Black,279,39,116,78,37,9,0.26,0.25,0.14,0.86,0.17,0.3
2022-08-24,'0-4,Hispanic/Latino,583,85,178,169,139,12,0.33,0.5,0.14,0.73,0.29,0.16
2022-08-24,'0-4,White,5094,126,2437,1811,672,48,3.34,3.35,1.93,5.73,2.38,0.36
2022-08-24,'5-12,Asian/NHPI,94889,4443,28430,12339,45097,4580,100.82,100.52,85.11,134.42,96.13,101.35
2022-08-24,'5-12,Black,59986,16866,23249,6592,11611,1668,36.94,34.58,40.37,44.75,34.44,33.93
2022-08-24,'5-12,Hispanic/Latino,120268,39641,23556,16068,37001,4002,44.88,42.75,41.09,45.37,53.38,34.23
2022-08-24,'5-12,White,70217,3391,22745,27815,11742,4524,35.78,24.62,39.24,81.03,31.07,19.6
2022-08-24,'13-17,Asian/NHPI,65005,3218,18659,6458,33508,3162,118.6,119.76,95.29,135.16,119.77,101.98
2022-08-24,'13-17,Black,67214,17131,27346,6500,13990,2247,64.57,63.57,66.35,68.58,61.94,70.35
2022-08-24,'13-17,Hispanic/Latino,127647,43157,24625,17011,37759,5095,81.83,78.08,76.36,78.38,96.64,71.12
2022-08-24,'13-17,White,57734,3668,16819,16979,12436,7832,54.17,36.02,72.65,95.12,58.14,50.17
2022-08-24,'18-44,Asian/NHPI,539413,21927,143810,107258,246800,19618,105.1,107.84,94.22,99.02,107.64,103.24
2022-08-24,'18-44,Black,436686,98456,182675,53870,89712,11973,63.63,64.03,62.96,66.64,61.23,69.27
2022-08-24,'18-44,Hispanic/Latino,830753,234651,169534,149600,248866,28102,84.58,84.39,73.43,85.77,98.88,78.86
2022-08-24,'18-44,White,749115,28150,262927,265374,132458,60206,69.61,66.67,69.97,73.51,69.17,67.65
2022-08-24,'45-64,Asian/NHPI,340038,14260,84595,45143,181188,14852,103.6,103.69,94.75,101.42,105.05,101.64
2022-08-24,'45-64,Black,354379,82224,143253,40806,79187,8909,72.96,72.28,76.25,75.15,69.47,78.12
2022-08-24,'45-64,Hispanic/Latino,492721,153295,88687,87986,146032,16721,88.39,83.77,85.86,90.38,93.67,84.53
2022-08-24,'45-64,White,454012,24253,128517,139569,101650,60023,72.63,68.75,77.71,78.25,69.86,72.23
2022-08-24,'65+,Asian/NHPI,170357,6553,42338,26293,87659,7514,96.69,104.51,86.16,88.01,96.52,102
2022-08-24,'65+,Black,195592,40120,82324,23889,45458,3801,69.65,67.94,71.77,71.48,69.48,77.59
2022-08-24,'65+,Hispanic/Latino,219205,68177,38395,50485,56101,6047,77.09,70.4,78.03,78.13,79.11,87.4
2022-08-24,'65+,White,373106,23550,92893,116322,94797,45544,71.02,62.7,65.2,79.7,69.87,76.55
2022-08-23,Boroughwide,Boroughwide,6623348,1075246,1864344,1375828,1948250,359680,79.45,72.83,75.82,84.47,86.44,75.54
2022-08-23,All ages,Asian/NHPI,1211316,50408,318406,198065,594682,49755,98.19,99.53,86.95,96.73,99.14,97.22
2022-08-23,All ages,Black,1113794,254755,458828,131690,239925,28596,61,60.32,61.43,65.25,59.38,64
2022-08-23,All ages,Hispanic/Latino,1790835,538880,344920,321259,525814,59962,73.89,71.31,67.4,77.09,82.81,67.65
2022-08-23,All ages,White,1708907,83105,526206,567756,353705,178135,63.72,55.9,65.04,73.82,63.15,62.79
2022-08-23,'0-4,Asian/NHPI,1797,21,631,604,504,37,2.68,3.06,0.61,7.47,1.56,1.44
2022-08-23,'0-4,Black,275,39,114,78,35,9,0.26,0.25,0.14,0.86,0.16,0.3
2022-08-23,'0-4,Hispanic/Latino,576,83,174,169,138,12,0.33,0.49,0.14,0.73,0.29,0.16
2022-08-23,'0-4,White,5015,121,2408,1773,668,45,3.29,3.31,1.85,5.61,2.36,0.34
2022-08-23,'5-12,Asian/NHPI,94852,4441,28425,12336,45077,4573,100.78,100.5,85.07,134.38,96.08,101.19
2022-08-23,'5-12,Black,59951,16860,23227,6590,11606,1668,36.92,34.54,40.36,44.74,34.42,33.93
2022-08-23,'5-12,Hispanic/Latino,120168,39601,23540,16050,36981,3996,44.84,42.72,41.05,45.31,53.35,34.18
2022-08-23,'5-12,White,70183,3385,22723,27812,11741,4522,35.77,24.6,39.17,81.02,31.06,19.59
2022-08-23,'13-17,Asian/NHPI,64996,3217,18658,6457,33504,3160,118.58,119.76,95.26,135.14,119.76,101.91
2022-08-23,'13-17,Black,67183,17125,27341,6492,13981,2244,64.54,63.56,66.33,68.5,61.9,70.25
2022-08-23,'13-17,Hispanic/Latino,127593,43147,24604,17002,37747,5093,81.79,78.02,76.34,78.34,96.6,71.09
2022-08-23,'13-17,White,57707,3661,16814,16975,12429,7828,54.14,36.01,72.52,95.1,58.11,50.14
2022-08-23,'18-44,Asian/NHPI,539331,21925,143778,107232,246780,19616,105.09,107.82,94.21,98.99,107.64,103.22
2022-08-23,'18-44,Black,436497,98408,182612,53845,89664,11968,63.6,64.01,62.92,66.61,61.2,69.24
2022-08-23,'18-44,Hispanic/Latino,830626,234601,169519,149586,248823,28097,84.57,84.38,73.41,85.76,98.86,78.84
2022-08-23,'18-44,White,748975,28138,262876,265337,132435,60189,69.6,66.66,69.94,73.5,69.16,67.63
2022-08-23,'45-64,Asian/NHPI,340002,14253,84587,45143,181166,14853,103.58,103.68,94.7,101.42,105.04,101.65
2022-08-23,'45-64,Black,354330,82213,143228,40798,79184,8907,72.95,72.27,76.24,75.14,69.46,78.1
2022-08-23,'45-64,Hispanic/Latino,492676,153278,88687,87968,146021,16722,88.38,83.77,85.85,90.36,93.66,84.54
2022-08-23,'45-64,White,453963,24255,128503,139550,101645,60010,72.62,68.74,77.72,78.24,69.85,72.22
2022-08-23,'65+,Asian/NHPI,170338,6551,42327,26293,87651,7516,96.68,104.49,86.13,88.01,96.51,102.02
2022-08-23,'65+,Black,195558,40110,82306,23887,45455,3800,69.64,67.93,71.75,71.48,69.48,77.57
2022-08-23,'65+,Hispanic/Latino,219196,68170,38396,50484,56104,6042,77.09,70.4,78.03,78.13,79.12,87.32
2022-08-23,'65+,White,373064,23545,92882,116309,94787,45541,71.01,62.7,65.19,79.69,69.86,76.55
2022-08-22,Boroughwide,Boroughwide,6614384,1074705,1860614,1372878,1946656,359531,79.34,72.68,75.78,84.29,86.37,75.51
2022-08-22,All ages,Asian/NHPI,1209402,50371,317745,197436,594139,49711,98.04,99.32,86.89,96.42,99.05,97.14
2022-08-22,All ages,Black,1113234,254612,458637,131575,239827,28583,60.97,60.3,61.4,65.19,59.36,63.97
2022-08-22,All ages,Hispanic/Latino,1789839,538625,344647,321027,525607,59933,73.85,71.26,67.36,77.03,82.78,67.62
2022-08-22,All ages,White,1703710,82962,523751,565923,352994,178080,63.52,55.64,64.92,73.58,63.02,62.77
2022-08-22,'5-12,Asian/NHPI,94814,4436,28416,12330,45062,4570,100.74,100.47,84.97,134.32,96.05,101.13
2022-08-22,'5-12,Black,59901,16842,23219,6583,11592,1665,36.89,34.53,40.31,44.69,34.38,33.87
2022-08-22,'5-12,Hispanic/Latino,120093,39569,23525,16040,36967,3992,44.81,42.69,41.02,45.29,53.33,34.14
2022-08-22,'5-12,White,70154,3384,22714,27801,11734,4521,35.75,24.59,39.16,80.99,31.04,19.59
2022-08-22,'13-17,Asian/NHPI,64979,3217,18653,6455,33494,3160,118.55,119.73,95.26,135.1,119.72,101.91
2022-08-22,'13-17,Black,67146,17113,27324,6490,13975,2244,64.5,63.52,66.28,68.48,61.87,70.25
2022-08-22,'13-17,Hispanic/Latino,127539,43120,24595,16997,37738,5089,81.76,77.99,76.29,78.32,96.58,71.04
2022-08-22,'13-17,White,57689,3660,16810,16971,12422,7826,54.12,36.01,72.5,95.08,58.07,50.13
2022-08-22,'18-44,Asian/NHPI,539289,21919,143769,107219,246765,19617,105.08,107.81,94.19,98.98,107.63,103.23
2022-08-22,'18-44,Black,436348,98354,182566,53828,89631,11969,63.58,63.99,62.89,66.59,61.18,69.24
2022-08-22,'18-44,Hispanic/Latino,830475,234530,169482,149560,248805,28098,84.55,84.36,73.39,85.75,98.85,78.84
2022-08-22,'18-44,White,748877,28128,262851,265299,132420,60179,69.59,66.65,69.92,73.49,69.15,67.61
2022-08-22,'45-64,Asian/NHPI,339981,14251,84582,45137,181162,14849,103.58,103.68,94.69,101.41,105.03,101.62
2022-08-22,'45-64,Black,354287,82198,143214,40793,79179,8903,72.94,72.26,76.22,75.13,69.46,78.07
2022-08-22,'45-64,Hispanic/Latino,492610,153253,88673,87956,146008,16720,88.37,83.75,85.84,90.35,93.65,84.53
2022-08-22,'45-64,White,453941,24250,128495,139545,101639,60012,72.62,68.74,77.7,78.23,69.85,72.22
2022-08-22,'65+,Asian/NHPI,170339,6548,42325,26295,87656,7515,96.68,104.48,86.09,88.02,96.51,102.01
2022-08-22,'65+,Black,195552,40105,82314,23881,45450,3802,69.64,67.94,71.74,71.46,69.47,77.61
2022-08-22,'65+,Hispanic/Latino,219122,68153,38372,50474,56089,6034,77.06,70.36,78.01,78.12,79.1,87.21
2022-08-22,'65+,White,373049,23540,92881,116307,94779,45542,71.01,62.7,65.17,79.69,69.86,76.55
2022-08-21,Boroughwide,Boroughwide,6613908,1074588,1860461,1372766,1946583,359510,79.33,72.68,75.77,84.29,86.37,75.5
2022-08-21,All ages,Asian/NHPI,1209287,50354,317707,197417,594101,49708,98.03,99.31,86.86,96.42,99.05,97.13
2022-08-21,All ages,Black,1113073,254568,458569,131551,239804,28581,60.96,60.29,61.39,65.18,59.35,63.97
2022-08-21,All ages,Hispanic/Latino,1789676,538546,344626,320997,525580,59927,73.84,71.25,67.35,77.02,82.78,67.61
2022-08-21,All ages,White,1703571,82955,523707,565878,352971,178060,63.52,55.64,64.92,73.58,63.02,62.77
2022-08-21,'5-12,Asian/NHPI,94789,4434,28404,12325,45057,4569,100.71,100.43,84.93,134.26,96.04,101.1
2022-08-21,'5-12,Black,59862,16831,23206,6574,11586,1665,36.86,34.51,40.29,44.63,34.36,33.87
2022-08-21,'5-12,Hispanic/Latino,120055,39545,23521,16036,36963,3990,44.8,42.68,41,45.27,53.33,34.13
2022-08-21,'5-12,White,70142,3385,22711,27793,11732,4521,35.74,24.58,39.17,80.97,31.04,19.59
2022-08-21,'13-17,Asian/NHPI,64968,3217,18647,6458,33486,3160,118.53,119.69,95.26,135.16,119.69,101.91
2022-08-21,'13-17,Black,67130,17108,27317,6489,13973,2243,64.49,63.5,66.26,68.47,61.87,70.22
2022-08-21,'13-17,Hispanic/Latino,127523,43113,24587,16992,37742,5089,81.75,77.96,76.28,78.29,96.59,71.04
2022-08-21,'13-17,White,57679,3660,16808,16969,12418,7824,54.11,36,72.5,95.07,58.05,50.12
2022-08-21,'18-44,Asian/NHPI,539241,21912,143763,107206,246743,19617,105.07,107.81,94.16,98.97,107.62,103.23
2022-08-21,'18-44,Black,436284,98338,182536,53823,89619,11968,63.57,63.98,62.88,66.58,61.17,69.24
2022-08-21,'18-44,Hispanic/Latino,830403,234504,169470,149543,248793,28093,84.55,84.36,73.38,85.74,98.85,78.83
2022-08-21,'18-44,White,748811,28123,262830,265282,132406,60170,69.58,66.64,69.9,73.48,69.14,67.6
2022-08-21,'45-64,Asian/NHPI,339969,14246,84571,45137,181164,14851,103.57,103.66,94.66,101.41,105.03,101.64
2022-08-21,'45-64,Black,354264,82188,143208,40788,79176,8904,72.94,72.26,76.21,75.12,69.46,78.08
2022-08-21,'45-64,Hispanic/Latino,492577,153236,88677,87951,145994,16719,88.36,83.76,85.83,90.35,93.64,84.52
2022-08-21,'45-64,White,453902,24249,128479,139532,101633,60009,72.61,68.73,77.7,78.23,69.84,72.22
2022-08-21,'65+,Asian/NHPI,170320,6545,42322,26291,87651,7511,96.67,104.47,86.05,88,96.51,101.95
2022-08-21,'65+,Black,195533,40103,82302,23877,45450,3801,69.63,67.93,71.74,71.45,69.47,77.59
2022-08-21,'65+,Hispanic/Latino,219118,68148,38371,50475,56088,6036,77.06,70.36,78,78.12,79.09,87.24
2022-08-21,'65+,White,373037,23538,92879,116302,94782,45536,71,62.69,65.17,79.69,69.86,76.54
2022-08-18,Boroughwide,Boroughwide,6612346,1074079,1860017,1372615,1946207,359428,79.31,72.66,75.73,84.28,86.35,75.49
2022-08-18,All ages,Asian/NHPI,1208946,50320,317609,197392,593934,49691,98,99.28,86.8,96.4,99.02,97.1
2022-08-18,All ages,Black,1112587,254393,458399,131531,239702,28562,60.94,60.27,61.35,65.17,59.33,63.92
2022-08-18,All ages,Hispanic/Latino,1789031,538184,344544,320921,525476,59906,73.82,71.23,67.31,77,82.76,67.59
2022-08-18,All ages,White,1703169,82934,523554,565796,352867,178018,63.5,55.62,64.9,73.57,63,62.75
2022-08-18,'5-12,Asian/NHPI,94684,4423,28363,12317,45017,4564,100.6,100.29,84.72,134.18,95.96,100.99
2022-08-18,'5-12,Black,59776,16771,23197,6577,11565,1666,36.81,34.5,40.14,44.65,34.3,33.89
2022-08-18,'5-12,Hispanic/Latino,119972,39480,23519,16036,36950,3987,44.77,42.68,40.93,45.27,53.31,34.1
2022-08-18,'5-12,White,70098,3379,22700,27778,11722,4519,35.72,24.57,39.11,80.92,31.01,19.58
2022-08-18,'13-17,Asian/NHPI,64948,3214,18638,6457,33477,3162,118.49,119.63,95.17,135.14,119.66,101.98
2022-08-18,'13-17,Black,67078,17074,27307,6487,13969,2241,64.44,63.48,66.13,68.44,61.85,70.16
2022-08-18,'13-17,Hispanic/Latino,127446,43050,24587,16985,37735,5089,81.7,77.96,76.17,78.26,96.57,71.04
2022-08-18,'13-17,White,57659,3660,16799,16972,12409,7819,54.1,35.98,72.5,95.08,58.01,50.09
2022-08-18,'18-44,Asian/NHPI,539111,21900,143733,107189,246674,19615,105.04,107.78,94.11,98.95,107.59,103.22
2022-08-18,'18-44,Black,436064,98290,182439,53810,89574,11951,63.54,63.95,62.85,66.57,61.14,69.14
2022-08-18,'18-44,Hispanic/Latino,830142,234391,169416,149509,248738,28088,84.52,84.33,73.35,85.72,98.83,78.82
2022-08-18,'18-44,White,748586,28097,262733,265250,132358,60148,69.56,66.62,69.84,73.48,69.12,67.58
2022-08-18,'45-64,Asian/NHPI,339926,14240,84564,45133,181147,14842,103.56,103.66,94.62,101.4,105.02,101.57
2022-08-18,'45-64,Black,354180,82167,143175,40785,79149,8904,72.92,72.24,76.19,75.12,69.43,78.08
2022-08-18,'45-64,Hispanic/Latino,492400,153140,88659,87923,145972,16706,88.33,83.74,85.77,90.32,93.63,84.45
2022-08-18,'45-64,White,453849,24258,128455,139519,101614,60003,72.6,68.72,77.73,78.22,69.83,72.21
2022-08-18,'65+,Asian/NHPI,170277,6543,42311,26296,87619,7508,96.65,104.45,86.02,88.02,96.47,101.91
2022-08-18,'65+,Black,195489,40091,82281,23872,45445,3800,69.62,67.91,71.72,71.43,69.46,77.57
2022-08-18,'65+,Hispanic/Latino,219071,68123,38363,50468,56081,6036,77.04,70.34,77.97,78.11,79.08,87.24
2022-08-18,'65+,White,372977,23540,92867,116277,94764,45529,70.99,62.69,65.17,79.67,69.85,76.53
2022-08-17,Boroughwide,Boroughwide,6611509,1073886,1859814,1372443,1945981,359385,79.3,72.65,75.72,84.27,86.34,75.48
2022-08-17,All ages,Asian/NHPI,1208805,50305,317577,197374,593866,49683,97.99,99.27,86.77,96.39,99.01,97.08
2022-08-17,All ages,Black,1112324,254317,458314,131491,239652,28550,60.92,60.25,61.33,65.15,59.32,63.9
2022-08-17,All ages,Hispanic/Latino,1788674,538057,344491,320820,525404,59902,73.8,71.22,67.29,76.98,82.75,67.58
2022-08-17,All ages,White,1702935,82909,523497,565738,352808,177983,63.5,55.62,64.88,73.56,62.99,62.74
2022-08-17,'5-12,Asian/NHPI,94652,4419,28355,12316,45001,4561,100.57,100.26,84.65,134.17,95.92,100.93
2022-08-17,'5-12,Black,59739,16760,23186,6572,11556,1665,36.79,34.48,40.12,44.62,34.27,33.87
2022-08-17,'5-12,Hispanic/Latino,119891,39439,23510,16021,36934,3987,44.74,42.66,40.89,45.23,53.29,34.1
2022-08-17,'5-12,White,70066,3378,22690,27766,11717,4515,35.71,24.56,39.09,80.89,31,19.56
2022-08-17,'13-17,Asian/NHPI,64936,3211,18637,6456,33470,3162,118.47,119.62,95.08,135.12,119.64,101.98
2022-08-17,'13-17,Black,67055,17068,27300,6484,13962,2241,64.42,63.46,66.11,68.41,61.82,70.16
2022-08-17,'13-17,Hispanic/Latino,127404,43035,24578,16975,37728,5088,81.67,77.93,76.14,78.22,96.56,71.02
2022-08-17,'13-17,White,57644,3661,16793,16969,12404,7817,54.08,35.97,72.52,95.07,57.99,50.07
2022-08-17,'18-44,Asian/NHPI,539055,21897,143720,107174,246653,19611,105.03,107.77,94.09,98.94,107.58,103.2
2022-08-17,'18-44,Black,435928,98250,182399,53787,89551,11941,63.52,63.93,62.82,66.54,61.12,69.08
2022-08-17,'18-44,Hispanic/Latino,829980,234342,169391,149453,248707,28087,84.5,84.32,73.33,85.69,98.82,78.81
2022-08-17,'18-44,White,748489,28083,262707,265215,132344,60140,69.55,66.61,69.8,73.47,69.11,67.57
2022-08-17,'45-64,Asian/NHPI,339899,14236,84558,45134,181128,14843,103.55,103.65,94.59,101.4,105.01,101.58
2022-08-17,'45-64,Black,354138,82155,143158,40780,79140,8905,72.91,72.23,76.18,75.11,69.43,78.09
2022-08-17,'45-64,Hispanic/Latino,492347,153129,88650,87903,145959,16706,88.32,83.73,85.77,90.3,93.62,84.45
2022-08-17,'45-64,White,453798,24248,128446,139522,101597,59985,72.59,68.71,77.69,78.22,69.82,72.19
2022-08-17,'65+,Asian/NHPI,170263,6542,42307,26294,87614,7506,96.64,104.44,86.01,88.01,96.47,101.89
2022-08-17,'65+,Black,195464,40084,82271,23868,45443,3798,69.61,67.9,71.71,71.42,69.46,77.53
2022-08-17,'65+,Hispanic/Latino,219052,68112,38362,50468,56076,6034,77.04,70.34,77.96,78.11,79.08,87.21
2022-08-17,'65+,White,372938,23539,92861,116266,94746,45526,70.98,62.68,65.17,79.66,69.83,76.52
2022-08-16,Boroughwide,Boroughwide,6610633,1073707,1859565,1372253,1945781,359327,79.29,72.64,75.71,84.25,86.33,75.47
2022-08-16,All ages,Asian/NHPI,1208674,50294,317558,197336,593810,49676,97.98,99.26,86.75,96.38,99,97.07
2022-08-16,All ages,Black,1112028,254230,458208,131438,239617,28535,60.9,60.24,61.31,65.12,59.31,63.86
2022-08-16,All ages,Hispanic/Latino,1788282,537935,344426,320735,525297,59889,73.79,71.21,67.28,76.96,82.73,67.57
2022-08-16,All ages,White,1702692,82881,523411,565682,352765,177953,63.49,55.61,64.86,73.55,62.98,62.73
2022-08-16,'5-12,Asian/NHPI,94614,4415,28342,12312,44986,4559,100.53,100.21,84.57,134.12,95.89,100.88
2022-08-16,'5-12,Black,59708,16756,23176,6566,11548,1662,36.77,34.47,40.11,44.58,34.25,33.8
2022-08-16,'5-12,Hispanic/Latino,119820,39414,23497,16005,36919,3985,44.71,42.64,40.86,45.19,53.26,34.08
2022-08-16,'5-12,White,70034,3375,22676,27758,11712,4513,35.69,24.54,39.06,80.86,30.99,19.55
2022-08-16,'13-17,Asian/NHPI,64927,3210,18635,6455,33464,3163,118.45,119.61,95.05,135.1,119.62,102.01
2022-08-16,'13-17,Black,67031,17066,27286,6480,13959,2240,64.39,63.43,66.1,68.37,61.8,70.13
2022-08-16,'13-17,Hispanic/Latino,127363,43017,24571,16971,37719,5085,81.64,77.91,76.11,78.2,96.53,70.98
2022-08-16,'13-17,White,57635,3661,16787,16968,12402,7817,54.07,35.96,72.52,95.06,57.98,50.07
2022-08-16,'18-44,Asian/NHPI,539005,21893,143710,107156,246637,19609,105.02,107.77,94.08,98.92,107.57,103.19
2022-08-16,'18-44,Black,435759,98199,182333,53764,89531,11932,63.49,63.91,62.79,66.51,61.11,69.03
2022-08-16,'18-44,Hispanic/Latino,829781,234278,169361,149410,248652,28080,84.48,84.3,73.31,85.66,98.79,78.79
2022-08-16,'18-44,White,748351,28070,262663,265176,132318,60124,69.54,66.6,69.77,73.46,69.1,67.55
2022-08-16,'45-64,Asian/NHPI,339886,14236,84562,45126,181120,14842,103.55,103.65,94.59,101.38,105.01,101.57
2022-08-16,'45-64,Black,354082,82135,143138,40767,79139,8903,72.9,72.22,76.16,75.08,69.43,78.07
2022-08-16,'45-64,Hispanic/Latino,492300,153114,88644,87890,145945,16707,88.31,83.73,85.76,90.28,93.61,84.46
2022-08-16,'45-64,White,453751,24242,128435,139510,101586,59978,72.59,68.71,77.67,78.21,69.81,72.18
2022-08-16,'65+,Asian/NHPI,170242,6540,42309,26287,87603,7503,96.63,104.44,85.98,87.99,96.45,101.85
2022-08-16,'65+,Black,195448,40074,82275,23861,45440,3798,69.6,67.9,71.69,71.4,69.45,77.53
2022-08-16,'65+,Hispanic/Latino,219018,68112,38353,50459,56062,6032,77.02,70.32,77.96,78.09,79.06,87.18
2022-08-16,'65+,White,372921,23533,92850,116270,94747,45521,70.98,62.68,65.15,79.66,69.83,76.51
2022-08-15,Boroughwide,Boroughwide,6609820,1073557,1859357,1372071,1945562,359273,79.28,72.63,75.7,84.24,86.32,75.45
2022-08-15,All ages,Asian/NHPI,1208525,50284,317524,197300,593750,49667,97.96,99.25,86.74,96.36,98.99,97.05
2022-08-15,All ages,Black,1111765,254161,458104,131398,239572,28530,60.89,60.23,61.29,65.1,59.3,63.85
2022-08-15,All ages,Hispanic/Latino,1787956,537836,344395,320667,525185,59873,73.77,71.2,67.26,76.94,82.71,67.55
2022-08-15,All ages,White,1702475,82874,523344,565615,352726,177916,63.48,55.6,64.86,73.54,62.97,62.71
2022-08-15,'5-12,Asian/NHPI,94578,4413,28332,12306,44973,4554,100.49,100.18,84.53,134.06,95.86,100.77
2022-08-15,'5-12,Black,59665,16746,23158,6559,11545,1657,36.74,34.44,40.08,44.53,34.24,33.7
2022-08-15,'5-12,Hispanic/Latino,119760,39390,23495,15994,36900,3981,44.69,42.64,40.83,45.16,53.24,34.05
2022-08-15,'5-12,White,70005,3375,22670,27744,11704,4512,35.67,24.54,39.06,80.82,30.97,19.55
2022-08-15,'13-17,Asian/NHPI,64923,3210,18631,6453,33467,3162,118.45,119.58,95.05,135.06,119.63,101.98
2022-08-15,'13-17,Black,67008,17064,27277,6476,13952,2239,64.37,63.41,66.09,68.33,61.77,70.1
2022-08-15,'13-17,Hispanic/Latino,127334,43006,24572,16968,37706,5082,81.62,77.91,76.09,78.18,96.5,70.94
2022-08-15,'13-17,White,57618,3662,16783,16964,12398,7811,54.06,35.95,72.54,95.04,57.96,50.03
2022-08-15,'18-44,Asian/NHPI,538943,21888,143700,107134,246614,19607,105.01,107.76,94.06,98.9,107.56,103.18
2022-08-15,'18-44,Black,435631,98170,182273,53745,89510,11933,63.47,63.89,62.77,66.49,61.09,69.04
2022-08-15,'18-44,Hispanic/Latino,829627,234245,169338,149381,248592,28071,84.47,84.29,73.3,85.65,98.77,78.77
2022-08-15,'18-44,White,748245,28066,262624,265144,132298,60113,69.53,66.59,69.76,73.45,69.09,67.54
2022-08-15,'45-64,Asian/NHPI,339859,14235,84560,45122,181100,14842,103.54,103.65,94.58,101.37,105,101.57
2022-08-15,'45-64,Black,354036,82113,143131,40763,79126,8903,72.89,72.22,76.14,75.08,69.41,78.07
2022-08-15,'45-64,Hispanic/Latino,492248,153097,88636,87874,145934,16707,88.3,83.72,85.75,90.27,93.61,84.46
2022-08-15,'45-64,White,453718,24237,128424,139507,101581,59969,72.58,68.7,77.66,78.21,69.81,72.17
